date, pm25, pm10, o3, no2, so2, co
2021/11/25, 19, 25, 14, 3, 1, 
2021/11/26, 27, 22, 10, 2, 1, 
2021/11/27, 21, 24, 11, 2, 1, 
2021/11/28, 24, 23, 11, 1, , 
2021/11/29, 29, 39, 12, 3, 6, 
2021/11/30, 21, 35, 15, 4, 1, 
2021/12/1, 11, 21, 11, 2, , 
2021/12/2, 7, 30, 9, 3, , 
2021/12/3, 47, 34, 12, 4, , 
2021/12/4, 38, 49, 17, 3, , 
2021/12/5, 65, 45, 21, 4, , 
2021/12/6, 71, 30, 14, , 4, 
2021/12/7, 34, 29, 11, 1, , 
2021/12/8, 27, 29, 7, 2, , 
2021/12/9, 29, 38, 8, 4, , 
2021/12/10, 34, 31, 4, 3, , 
2021/12/11, 46, 14, 5, , , 
2021/12/12, 17, 14, 5, 2, , 
2021/12/13, 19, 20, 5, 2, , 
2021/12/14, 14, 24, 4, 4, , 
2021/12/15, 15, 26, 7, 5, , 
2021/12/16, 18, 26, 7, 4, , 
2021/12/17, 28, 22, 7, 1, , 
2021/12/18, 18, 30, 13, 4, 1, 
2021/12/19, 31, 30, 13, 4, 1, 
2021/12/20, 34, 39, 12, 7, 1, 
2021/12/21, 37, 35, 13, 6, 1, 
2021/12/22, 27, 48, 15, 10, 1, 
2021/12/23, 50, 31, 9, 4, 1, 
2021/12/24, 38, 36, 8, 4, 1, 
2021/12/25, 37, 34, 8, 5, 1, 
2021/12/26, 31, 31, 10, 5, 1, 
2021/12/27, 33, 46, 9, 6, 1, 
2021/12/28, 52, 31, 11, 3, 1, 
2021/12/29, 55, 21, 8, 2, 1, 
2021/12/30, 38, 25, 6, 2, 1, 
2021/12/31, 16, 24, 7, 3, 1, 
2022/1/1, 19, 18, 2, 2, 1, 
2022/1/2, 23, , , , , 
2021/7/2, 142, 46, 9, 5, 1, 9
2021/7/3, 115, 48, 8, 6, , 14
2021/7/4, 117, 51, 8, 4, , 11
2021/7/5, 132, 34, 7, 7, , 11
2021/7/6, 87, 33, 7, 4, 1, 6
2021/7/7, 84, 37, 5, 6, 1, 
2021/7/8, 101, 38, 44, 4, 1, 
2021/7/9, 96, 37, 11, 7, 1, 
2021/7/10, 88, 47, 9, 3, 1, 
2021/7/11, 112, 54, 9, 6, , 
2021/7/12, 132, 48, 7, 4, 1, 
2021/7/13, 130, 35, 8, 5, 1, 
2021/7/14, 71, 45, 7, 7, 1, 
2021/7/15, 83, 99, 20, 6, , 
2021/7/16, 111, 83, 12, 7, , 
2021/7/17, 165, 35, 13, 2, , 
2021/7/18, 97, 29, 8, 4, , 
2021/7/19, 78, 47, 8, 6, , 
2021/7/20, 120, 52, 6, 6, , 
2021/7/21, 124, 51, 4, 9, , 
2021/7/22, 128, 45, 3, 10, , 
2021/7/23, 108, 40, 8, 5, , 
2021/7/24, 101, 40, 13, 3, , 
2021/7/25, 99, 25, 12, 2, , 
2021/7/26, 63, 24, 13, 4, , 
2021/7/27, 65, 33, 11, 5, , 
2021/7/28, 82, 30, 12, 4, , 
2021/7/29, 75, 34, 21, 7, 32, 
2021/7/30, 79, 43, 6, 14, , 
2021/7/31, 105, 31, 10, 4, 2, 
2021/8/1, 84, 40, 9, 6, , 
2021/8/2, 102, 47, 9, 6, 1, 
2021/8/3, 116, 48, 11, 7, 1, 
2021/8/4, 113, 49, 20, 5, 1, 
2021/8/5, 114, 35, 10, 5, 1, 
2021/8/6, 77, 47, 9, 8, , 
2021/8/7, 111, 43, 12, 5, , 
2021/8/8, 92, 60, 10, 5, , 
2021/8/9, 151, 50, 8, 8, , 
