date, pm25, pm10, o3, no2, so2, co
2023/5/8, 57, 40, 16, 9, 19, 2
2023/5/9, 86, 41, 22, 9, 18, 2
2023/5/10, 88, 50, 21, 6, 11, 2
2023/5/11, 90, 33, 15, 9, 28, 3
2023/5/12, 92, 60, 18, 11, 22, 2
2023/5/13, 106, 54, 27, 3, 7, 2
2023/5/14, 90, 29, 26, 1, 5, 2
2023/5/15, 65, 13, 19, 2, 4, 1
2023/5/16, 34, 26, 10, 7, 10, 1
2023/5/17, 42, 18, 13, 2, 11, 
2023/5/18, 35, 34, 15, 5, 11, 
2023/5/19, 56, 38, 16, 5, 11, 1
2023/5/20, 71, 49, 23, 5, 8, 
2023/5/21, 79, 37, 23, 1, 4, 
2023/5/22, 57, 14, 16, 2, 4, 
2023/5/23, 28, 27, 9, 5, 14, 
2023/5/24, 50, 24, 13, 5, 5, 
2023/5/25, 45, 52, 4, 9, 10, 1
2023/5/26, 82, 27, 14, 6, 5, 
2023/5/27, 56, 37, 12, 8, 14, 1
2023/5/28, 63, 27, 8, 7, 10, 1
2023/5/29, 53, 40, 14, 9, 13, 1
2023/5/30, 80, 30, 16, 6, 11, 1
2023/5/31, 60, 40, 17, 7, 6, 2
2023/6/1, 71, 32, 16, 4, 4, 1
2023/6/2, 62, 20, 14, 5, 4, 1
2023/6/3, 41, 21, 9, 5, 5, 1
2023/6/4, 41, 38, 11, 5, 5, 1
2023/6/5, 55, 40, 11, 7, 6, 1
2023/6/6, 55, 41, 10, 9, 6, 1
2023/6/7, 52, 42, 16, 5, 4, 1
2023/6/8, 66, 23, 17, 2, 4, 1
2023/6/9, 48, 10, 16, 1, 4, 
2023/6/10, 17, 20, 17, 2, 4, 
2023/6/11, 27, 23, 15, 2, 4, 1
2023/6/12, 36, 32, 9, 6, 5, 1
2023/6/13, 55, 35, 17, 4, 4, 1
2023/6/14, 54, 36, 12, 11, 5, 1
2023/6/15, 70, 40, 14, 12, 4, 2
2023/6/16, 80, 45, 12, 10, 5, 1
2023/6/17, 83, 37, 15, 10, 4, 2
2023/6/18, 76, 22, 20, 2, 3, 
2023/6/19, 59, 17, 15, 4, 5, 
2023/6/20, 38, 17, 8, 7, 4, 
2023/6/21, 33, 22, 5, 9, 5, 
2023/6/22, 47, 11, 12, 5, 3, 
2023/6/23, 31, 17, 7, 5, 3, 1
2023/6/24, 32, 16, 10, 6, 3, 1
2023/6/25, 36, 13, 5, 4, 4, 
2023/6/26, 22, 16, 9, 4, 4, 
2023/6/27, 28, 15, 12, 4, 3, 
2023/6/28, 19, 29, 12, 6, 4, 
2023/6/29, 55, 29, 7, 10, 5, 1
2023/6/30, 53, 31, 11, 12, 5, 2
2023/7/1, 65, 33, 19, 6, 4, 1
2023/2/14, 47, 52, 17, 4, 13, 
2023/2/15, 70, 44, 14, 3, 10, 
2023/2/16, 70, 30, 11, 1, 9, 
2023/2/17, 49, 45, 10, 5, 34, 
2023/2/18, 79, 44, 11, 4, 17, 
2023/2/19, 72, 39, 15, 4, 16, 1
2023/2/20, 69, 46, 20, 4, 26, 1
2023/2/21, 89, 37, 16, 1, 4, 
2023/2/22, 64, 36, 17, 1, 4, 
2023/2/23, 87, 34, 17, 4, 6, 
2023/2/24, 120, 27, 18, 2, 5, 
2023/2/25, 60, 28, 10, 2, 11, 
2023/2/26, 51, 43, 15, 3, 20, 1
2023/2/27, 59, 48, 13, 3, 8, 1
2023/2/28, 70, 36, 12, 4, 14, 1
2023/3/1, 56, 37, 11, 4, 21, 
2023/3/2, 64, 34, 16, 3, 6, 
2023/3/3, 51, 26, 17, 1, 9, 1
2023/3/4, 39, 34, 15, 3, 14, 1
2023/3/5, 57, 32, 17, , 4, 1
2023/3/6, 54, 21, 12, 1, 7, 1
2023/3/7, 52, 16, 8, 2, 8, 1
2023/3/8, 30, 17, 9, 1, 11, 1
2023/3/9, 47, 16, 9, 2, 8, 1
2023/3/10, 47, 15, 11, 4, 8, 1
2023/3/11, 49, 15, 10, 3, 10, 1
2023/3/12, 90, 19, 8, 3, 14, 1
2023/3/13, 84, 21, 7, 3, 15, 1
2023/3/14, 50, 19, 13, 3, 6, 1
2023/3/15, 38, 26, 10, 6, 9, 1
2023/3/16, 101, 18, 6, 4, 8, 1
2023/3/17, 95, 16, 6, 4, 9, 1
2023/3/18, 225, 26, 15, 5, 13, 1
2023/3/19, 78, 29, 15, 4, 6, 1
2023/3/20, 70, 24, 12, 4, 11, 1
2023/3/21, 53, 25, 16, 5, 6, 
2023/3/22, 76, 34, 15, 6, 9, 
2023/3/23, 72, 45, 20, 7, 15, 1
2023/3/24, 60, 44, 12, 6, 21, 1
2023/3/25, 84, 34, 21, 2, 5, 1
2023/3/26, 67, 36, 17, , 6, 1
2023/3/27, 51, 35, 21, 3, 6, 1
2023/3/28, 69, 35, 10, 7, 18, 1
2023/3/29, 75, 31, 13, 6, 10, 1
2023/3/30, 71, 51, 14, 11, 19, 1
2023/3/31, 85, 47, 15, 9, 16, 1
2023/4/1, 73, 36, 19, 6, 6, 1
2023/2/13, , 42, 11, 3, 8, 
