date, pm25, pm10, o3, no2, so2, co
2022/1/10, 30, 39, 28, 1, 3, 10
2022/1/11, 50, 31, 28, 1, 4, 8
2022/1/12, 46, 28, 27, 1, 3, 9
2022/1/13, 43, 29, 27, 1, 4, 14
2022/1/14, 43, 37, 29, 1, 4, 11
2022/1/15, 47, 78, 23, 1, 4, 45
2022/1/16, 75, 51, 22, 1, 4, 14
2022/1/17, 51, 53, 21, 1, 6, 24
2022/1/18, 57, 71, 20, 1, 5, 8
2022/1/19, 70, 54, 22, 1, 3, 7
2022/1/20, 61, 39, 26, 1, 3, 9
2022/1/21, 51, 44, 25, 1, 3, 23
2022/1/22, 47, 25, 21, 1, 2, 8
2022/1/23, 31, 50, 19, 1, 2, 10
2022/1/24, 59, 42, 19, 1, 3, 9
2022/1/25, 51, 40, 21, 1, 3, 8
2022/1/26, 59, 36, 22, 1, 2, 8
2022/1/27, 56, 45, 23, 1, 2, 8
2022/1/28, 62, 26, 29, 1, 2, 8
2022/1/29, 45, 33, 30, 1, 2, 8
2022/1/30, 51, 57, 30, 1, 2, 18
2022/1/31, 72, 54, 24, 1, 4, 8
2022/2/1, 73, 47, 34, 1, 3, 7
2022/2/2, 69, 34, 48, 1, 2, 7
2022/2/3, 60, 34, 47, 1, 2, 8
2022/2/4, 56, 53, 36, 1, 3, 14
2022/2/5, 60, 53, 29, 1, 3, 9
2022/2/6, 67, 54, 31, 1, 3, 8
2022/2/7, 72, 47, 33, 1, 4, 8
2022/2/8, 64, 74, 32, 1, 3, 8
2022/2/9, 76, 64, 25, 1, 3, 8
2022/2/10, 75, 89, 23, 1, 3, 8
2022/2/11, 96, 76, 27, 1, 3, 10
2022/2/12, 130, 81, 30, 1, 4, 11
2022/2/13, 116, 28, 15, 1, 5, 9
2022/2/14, 51, 31, 21, 1, 5, 7
2022/2/15, 53, 32, 23, 1, 5, 7
2022/2/16, 48, 69, 26, 1, 6, 29
2022/2/17, 92, 61, 21, 1, 6, 76
2022/2/18, 98, 66, 23, 1, 7, 76
2022/2/19, 88, 48, 27, 1, 8, 26
2022/2/20, 73, 31, 29, 1, 9, 32
2022/2/21, 45, 49, 35, 1, 11, 15
2022/2/22, 79, 43, 42, 1, 9, 8
2022/2/23, 67, 43, 29, 1, 9, 8
2022/2/24, 54, 31, 20, 1, 9, 8
2022/2/25, 51, 43, 19, 1, 9, 15
2022/2/26, 77, 27, 17, 1, 9, 8
2022/2/27, 44, 43, 19, 1, 10, 23
2022/2/28, 60, 77, 20, , 14, 46
2022/3/1, 68, 54, 29, 1, 11, 38
2022/3/2, 62, 52, 29, 1, 11, 32
2022/3/3, 62, 34, 32, 1, 11, 22
2022/3/4, 49, 64, 32, 1, 11, 48
2022/3/5, 69, 61, 34, 1, 12, 20
2022/3/6, 69, 29, 34, 1, 12, 19
2022/3/7, 44, 39, 35, 1, 13, 11
2022/3/8, 60, 43, 27, 1, 12, 18
2022/3/9, 57, 63, 27, 1, 12, 29
2022/3/10, 66, 67, 27, 1, 12, 30
2022/3/11, 78, 49, 28, 1, 13, 18
2022/3/12, 63, 39, 28, 1, 13, 11
2022/3/13, 69, 49, 26, 1, 13, 18
2022/3/14, 82, 77, 26, , 13, 17
2022/3/15, 95, 52, 33, 1, 13, 11
2022/3/16, 94, 47, 33, 1, 13, 11
2022/3/17, 79, 50, 33, 1, 13, 11
2022/3/18, 60, 66, 29, 1, 14, 15
2022/3/19, 88, 64, 33, 1, 14, 18
2022/3/20, 86, 40, 32, 1, 14, 12
2022/3/21, 61, 39, 34, , 13, 13
2022/3/22, 52, 52, 26, 1, 14, 13
2022/3/23, 67, 50, 24, 1, 13, 38
2022/3/24, 60, 67, 23, 1, 13, 38
2022/3/25, 78, 64, 31, 1, 13, 11
2022/3/26, 80, 31, 32, 1, 13, 11
2022/3/27, 53, 35, 29, 1, 13, 17
2022/3/28, 67, 50, 37, , 12, 16
2022/3/29, 63, 55, 29, 1, 12, 32
2022/3/30, 64, 67, 26, 1, 12, 30
2022/3/31, 78, 64, 25, 1, 12, 21
2022/4/1, 83, 66, 27, 1, 12, 24
2021/10/2, 70, 44, 11, , 6, 29
2021/10/3, 53, 52, 10, , 7, 30
2021/10/4, 60, 54, 19, 1, 11, 18
2021/10/5, 71, 67, 17, 1, 13, 28
2021/10/6, 65, 72, 19, 1, 9, 14
2021/10/7, 67, 63, 12, 1, 7, 16
2021/10/8, 76, 41, 22, 2, 6, 14
2021/10/9, 49, 48, 22, 2, 5, 20
2021/10/10, 73, , , , , 
2021/10/12, 67, 32, 17, 1, 4, 13
2021/10/13, 43, 20, 19, 1, 3, 12
2021/10/14, 32, 34, 20, 1, 17, 25
2021/10/15, 49, 67, 17, 1, 19, 39
2021/10/16, 68, 77, 10, 1, 6, 36
2021/10/17, 79, 53, 12, 1, 4, 23
2021/10/18, 55, 57, 14, 1, 4, 24
2021/10/19, 73, 48, 11, 1, 3, 14
2021/10/20, 62, 24, 38, 2, 3, 14
2021/10/21, 48, 51, 38, 1, 4, 33
2021/10/22, 54, 65, 30, 1, 6, 33
2021/10/23, 69, 50, 45, 1, 4, 21
2021/10/24, 63, 49, 44, 1, 5, 43
2021/10/25, 73, 66, 44, 1, 4, 24
2021/10/26, 68, 63, 39, 1, 4, 24
2021/10/27, 78, 58, 23, 1, 5, 26
2021/10/28, 73, 57, 25, 1, 4, 43
2021/10/29, 79, 80, 24, 1, 4, 35
2021/10/30, 74, 59, 34, 1, 4, 19
