date, pm25, pm10, o3, no2, so2, co
2023/7/6, 80, 43, 16, 4, , 7
2023/7/7, 98, 50, 8, 4, , 8
2023/7/8, 121, 27, 26, 2, , 6
2023/7/9, 60, 87, 10, 3, , 14
2023/7/10, 164, 77, 21, 3, , 14
2023/7/11, 151, 132, 35, 6, 1, 18
2023/7/12, 210, 62, 12, 5, , 10
2023/7/13, 139, 45, 12, 3, , 8
2023/7/14, 105, 64, 14, 5, , 10
2023/7/15, 136, 103, 21, 3, , 15
2023/7/16, 146, 89, 19, 5, , 16
2023/7/17, 167, 84, 14, 5, 1, 12
2023/7/18, 161, 119, 5, 5, 1, 18
2023/7/19, 207, 68, 14, 5, 1, 15
2023/7/20, 141, 25, 20, 1, , 10
2023/7/21, 60, 12, 27, , 1, 8
2023/7/22, 28, 37, 26, 3, , 12
2023/7/23, 81, 85, 38, 3, , 18
2023/7/24, 146, 49, 11, 3, , 15
2023/7/25, 117, 12, 24, 1, , 10
2023/7/26, 31, 51, 10, 5, , 8
2023/4/2, 59, 31, 5, 4, , 13
2023/4/3, 70, 29, 11, 3, , 13
2023/4/4, 41, 38, 11, 6, 4, 10
2023/4/5, 57, 33, 7, 4, , 1
2023/4/6, 47, 18, 10, , , 5
2023/4/7, 36, 32, 10, 2, , 14
2023/4/8, 54, 43, 11, 4, , 7
2023/4/9, 71, 34, 10, 4, , 4
2023/4/10, 62, 16, 4, 3, , 
2023/4/11, 28, 10, 9, 3, , 1
2023/4/12, 22, 18, 9, 3, , 
2023/4/13, 38, 20, 8, 4, , 1
2023/4/14, 49, 30, 11, 4, , 1
2023/4/15, 66, 33, 12, 5, , 2
2023/4/16, 59, 34, 15, 2, , 2
2023/4/17, 63, 26, 14, 2, , 2
2023/4/18, 45, 33, 11, 4, , 3
2023/4/19, 57, 45, 9, 4, , 5
2023/4/20, 72, 34, 10, 3, , 5
2023/4/21, 67, 16, 6, 4, , 4
2023/4/22, 45, 38, 7, 5, , 6
2023/4/23, 82, 58, 9, 5, , 10
2023/4/24, 116, 43, 6, 4, , 7
2023/4/25, 98, 53, 19, 5, , 9
2023/4/26, 110, 54, 9, 5, , 8
2023/4/27, 121, 18, 8, 4, , 5
2023/4/28, 44, 11, 9, 1, , 3
2023/4/29, 26, 12, 13, 1, , 2
2023/4/30, 25, 41, 13, 3, , 7
2023/5/1, 81, 72, 13, 2, , 11
2023/5/2, 120, 45, 47, 5, , 8
2023/5/3, 99, 35, 6, 3, , 5
2023/5/4, 85, 42, 7, 3, , 8
2023/5/5, 94, 39, 6, 4, , 7
2023/5/6, 83, 62, 6, 4, , 10
2023/5/7, 136, 53, 8, 4, , 8
2023/5/8, 120, 41, 7, 4, , 7
2023/5/9, 94, 47, 9, 5, , 7
2023/5/10, 98, 61, 3, 4, , 10
2023/5/11, 128, 50, 5, 3, , 9
2023/5/12, 107, 55, 5, 4, 2, 19
2023/5/13, 117, 55, 5, 3, 2, 17
2023/5/14, 111, 29, 9, 2, , 6
2023/5/15, 70, 37, 9, 3, , 7
2023/5/16, 86, 31, 13, 4, , 10
2023/5/17, 78, 30, 8, 5, , 6
2023/5/18, 70, 49, 7, 4, , 8
2023/5/19, 110, 38, 11, 4, , 7
2023/5/20, 85, 52, 11, 3, , 9
2023/5/21, 111, 19, 8, 2, , 5
2023/5/22, 50, 20, 8, 2, , 5
2023/5/23, 49, 17, 13, 4, 3, 7
2023/5/24, 34, 37, 10, 3, , 6
2023/5/25, 71, 30, 9, 2, , 6
2023/5/26, 74, 26, 11, 2, , 5
2023/5/27, 52, 56, 11, 5, , 7
2023/5/28, 109, 65, 5, 2, , 9
2023/5/29, 129, 63, 4, 4, , 8
2023/5/30, 131, 71, 4, 4, , 10
2023/5/31, 145, 49, 5, 3, , 5
2023/6/1, 119, 24, 4, 2, , 2
2023/6/2, 66, 33, 7, 3, , 3
2023/6/3, 73, 34, 10, 2, , 2
2023/6/4, 68, 71, 4, 3, , 8
2023/6/5, 141, 49, 4, 2, , 5
2023/6/6, 112, 35, 4, 4, , 7
2023/6/7, 73, 39, 6, 3, , 3
2023/6/8, 93, 8, 12, , , 
2023/6/9, 19, 33, 11, 2, , 3
2023/6/10, 70, 52, 8, 4, , 5
2023/6/11, 109, 74, 12, 3, , 9
2023/6/12, 142, 51, 10, 5, , 4
2023/6/13, 105, 98, 3, 5, , 10
2023/6/14, 181, , , , , 
2023/6/19, 190, 81, 7, 5, , 6
