date, pm25, pm10, o3, no2, so2, co
2023/4/24, 64, 21, 13, 1, 1, 
2023/4/25, 50, 41, 9, 7, 1, 
2023/4/26, 97, 44, 11, 9, 1, 
2023/4/27, 98, 10, 14, 1, 1, 
2023/4/28, 37, 9, 17, 1, 1, 
2023/4/29, 14, , , , , 
2023/5/3, 82, 37, 7, 9, 1, 
2023/5/4, 80, 44, 8, 12, 2, 
2023/5/5, 93, 32, 14, 6, 1, 
2023/5/6, 71, 27, 13, 1, 1, 
2023/5/7, 69, 51, 11, 7, 1, 
2023/5/8, 113, 38, 10, 8, 2, 
2023/5/9, 81, 50, 7, 13, 1, 
2023/5/10, 95, 53, 6, 10, 1, 
2023/5/11, 111, 51, 6, 12, 1, 
2023/5/12, 105, 45, 7, 11, 1, 
2023/5/13, 82, 32, 8, 6, 1, 
2023/5/14, 70, 19, 20, , 1, 
2023/5/15, 50, 17, 21, , , 
2023/5/16, 41, 17, 12, 3, 1, 
2023/5/17, 46, 39, 13, 7, 1, 
2023/5/18, 91, 47, 7, 13, 1, 
2023/5/19, 104, 40, 13, 9, 1, 
2023/5/20, 89, 26, 18, 2, 1, 
2023/5/21, 61, 11, 18, , , 
2023/5/22, 19, 13, 17, , 2, 
2023/5/23, 21, 19, 20, 2, , 
2023/5/24, 34, 12, 20, , , 
2023/5/25, 19, 19, 19, , , 
2023/5/26, 30, 27, 19, 8, , 
2023/5/27, 70, 32, 15, 5, 1, 
2023/5/28, 68, 41, 10, 6, 1, 
2023/5/29, 97, 59, 9, 11, 1, 
2023/5/30, 121, 37, 16, 7, 1, 
2023/5/31, 87, 29, 13, 7, 1, 
2023/6/1, 62, 15, 20, 1, 1, 
2023/6/2, 43, 8, 20, , , 
2023/6/3, 11, 31, 18, 9, , 
2023/6/4, 74, 44, 14, 5, 1, 
2023/6/5, 87, 44, 9, 9, 1, 
2023/6/6, 92, 21, 13, 3, , 
2023/6/7, 61, 28, 16, 2, , 
2023/6/8, 63, 15, 19, 1, , 
2023/6/9, 33, 27, 20, 4, , 
2023/6/10, 62, 32, 14, 4, , 
2023/6/11, 87, 26, 15, 4, , 
2023/6/12, 77, 23, 14, 5, , 
2023/6/13, 59, 39, 15, 8, , 
2023/6/14, 84, 53, 10, 14, 1, 
2023/6/15, 115, 50, 6, 14, 1, 
2023/6/16, 111, 27, 10, 6, 1, 
2023/6/17, 69, 28, 16, 3, 1, 
2023/6/18, 74, 33, 16, 2, 1, 
2023/6/19, 91, 44, 13, 5, 1, 
2023/6/20, 108, 33, 16, 3, 1, 
2023/6/21, 84, 7, 22, , 1, 
2023/6/22, 25, 3, 20, 1, , 
2023/6/23, 5, 2, 17, , , 
2023/6/24, 9, 14, 17, 3, , 
2023/6/25, 45, 10, 20, 1, , 
2023/6/26, 10, 23, 22, 1, , 
2023/6/27, 25, 26, 20, 5, , 
2023/6/28, 52, 32, 16, 7, , 
2023/6/29, 71, 52, 6, 11, 1, 
2023/6/30, 112, 42, 13, 7, 1, 
2023/7/1, 91, 24, 15, 4, 1, 
2023/1/3, 39, 40, 10, 3, , 12
2023/1/4, 36, 33, 24, 4, , 12
2023/1/5, 49, 14, 14, , , 12
2023/1/6, 27, 9, 11, , , 12
2023/1/7, 23, 7, 8, , 1, 12
2023/1/8, 18, 11, 10, 1, 1, 16
2023/1/9, 26, 15, 7, 1, , 14
2023/1/10, 17, 37, 10, 4, , 13
2023/1/11, 34, 46, 10, 3, , 12
2023/1/12, 39, 36, 9, 5, , 30
2023/1/13, 49, 37, 11, 6, 1, 21
2023/1/14, 44, 27, 10, 3, 1, 35
2023/1/15, 29, 22, 13, 3, , 32
2023/1/16, 39, 34, 16, 5, 1, 21
2023/1/17, 47, 20, 14, 2, 1, 20
2023/1/18, 35, 25, 15, 5, 1, 9
2023/1/19, 73, 13, 11, , 1, 10
2023/1/20, 22, 28, 14, 3, , 13
2023/1/21, 28, 22, 10, 2, , 26
2023/1/22, 25, 22, 12, 3, , 18
2023/1/23, 35, 16, 5, 4, 1, 22
2023/1/24, 24, 18, 10, 3, , 25
2023/1/25, 21, 21, 11, 3, 1, 28
2023/1/26, 30, 23, 11, 4, , 21
2023/1/27, 27, 30, 13, 4, 1, 17
2023/1/28, 32, 29, 19, 5, , 12
2023/1/31, 30, 36, 13, 7, 2, 12
2023/2/1, 50, 40, 12, 6, 2, 12
2023/2/2, 51, 62, 13, 9, 2, 20
2023/2/3, 69, 88, 17, 6, 1, 19
2023/2/4, 104, 39, 16, 2, 1, 13
2023/2/5, 59, 98, 30, 5, , 16
2023/2/6, 186, 59, 28, 7, 2, 30
2023/2/7, 123, 74, 45, 10, 2, 18
2023/2/8, 125, 40, 12, 6, 2, 14
2023/2/9, 77, 49, 20, 5, 6, 15
2023/2/10, 89, 47, 9, 4, , 15
2023/2/11, 76, 40, 19, 5, 1, 18
2023/2/12, 80, 19, 12, 2, , 16
2023/2/13, 36, 29, 12, 3, , 17
2023/2/14, 46, 39, 14, 3, , 
2023/2/15, 53, 35, 6, 5, 1, 
2023/2/16, 44, 40, 13, 4, , 
2023/2/17, 38, 57, 16, 6, , 
2023/2/18, 59, 51, 22, 3, , 
2023/2/19, 84, 53, 27, 5, , 
2023/2/20, 99, 49, 22, 7, 1, 
2023/2/21, 72, 49, 24, 7, 3, 
2023/2/22, 78, 38, 19, 2, , 
2023/2/23, 58, 49, 14, 6, , 
2023/2/24, 68, 28, 14, 4, , 
2023/2/25, 43, 28, 13, 2, , 
2023/2/26, 39, 37, 14, 2, , 
2023/2/27, 47, 46, 20, 8, 5, 
2023/2/28, 52, 47, 13, 6, , 
2023/3/1, 52, 45, 10, 6, 1, 
2023/3/2, 37, 60, 12, 9, 2, 
2023/3/3, 46, 39, 14, 5, , 
2023/3/4, 37, 33, 19, 5, 1, 
2023/3/5, 40, 29, 13, 6, 2, 
2023/3/6, 37, 11, 7, 1, , 
2023/3/7, 15, 14, 7, 2, , 
2023/3/8, 27, 12, 7, 1, , 
2023/3/9, 11, 14, 6, 11, , 
2023/3/10, 29, 15, 13, 4, , 
2023/3/11, 33, 12, 12, , , 
2023/3/12, 11, 6, 8, , , 
2023/3/13, 10, 23, 12, 6, , 
2023/3/14, 38, 20, 14, 4, , 
2023/3/15, 27, 12, 14, , , 
2023/3/16, 14, 9, 8, , , 
2023/3/17, 10, 19, 17, 2, , 
2023/3/18, 29, 26, 14, 4, , 
2023/3/19, 36, 31, 14, 4, 1, 
2023/3/20, 33, 40, 19, 6, , 
2023/3/21, 47, 49, 20, 10, 1, 
2023/3/22, 50, 54, 21, 10, 1, 
2023/3/23, 59, 50, 20, 7, 1, 
2023/3/24, 55, 46, 24, 12, 2, 
2023/3/25, 58, , , , , 
2023/3/28, 35, 15, 10, 2, , 
2023/3/29, 31, 22, 13, 5, , 
2023/3/30, 45, 29, 15, 5, , 
2023/3/31, 49, 37, 16, 7, 1, 
2023/4/1, 60, 32, 12, 8, 2, 
2022/10/2, 60, 16, 16, 1, 1, 1
2022/10/3, 39, 17, 20, , 1, 2
2022/10/4, 24, 15, 16, 1, 1, 4
2022/10/5, 34, 20, 16, 3, 1, 5
2022/10/6, 47, 9, 18, 1, 1, 4
2022/10/7, 25, 17, 16, 2, 1, 7
2022/10/8, 40, 20, 17, 1, 1, 14
2022/10/9, 41, 25, 17, 2, , 9
2022/10/10, 43, 24, 15, 3, , 14
2022/10/11, 48, 25, 16, 5, 1, 8
2022/10/12, 50, 18, 16, 3, 1, 47
2022/10/13, 39, 32, 14, 4, , 21
2022/10/14, 47, 34, 11, 8, 3, 15
2022/10/15, 58, 36, 15, 7, 2, 17
2022/10/16, 54, 19, 12, 3, 1, 19
2022/10/17, 38, 16, 11, 1, 1, 13
2022/10/18, 37, 14, 12, 2, 1, 9
2022/10/19, 34, 20, 17, 3, 1, 14
2022/10/20, 42, 17, 17, 3, , 9
2022/10/21, 33, 31, 14, 5, , 13
2022/10/22, 41, 26, 16, 4, 1, 12
2022/10/23, 50, 11, 19, , 1, 11
2022/10/24, 29, 17, 14, 3, 1, 13
2022/10/25, 34, 16, 13, 1, 1, 12
2022/10/26, 23, 10, 14, 2, 1, 13
2022/10/27, 22, 17, 15, 3, 1, 14
2022/10/28, 31, 8, 12, 1, 1, 13
2022/10/29, 11, 8, 11, 2, 1, 16
2022/10/30, 33, 18, 15, , 1, 20
2022/10/31, 31, 18, 17, , 1, 19
2022/11/1, 18, 21, 21, 1, 1, 15
2022/11/2, 28, 33, 20, 1, 1, 15
2022/11/3, 46, 32, 21, 1, 1, 20
2022/11/4, 46, 24, 21, 1, 1, 16
2022/11/5, 38, 20, 23, 1, , 17
2022/11/6, 35, 24, 19, 3, 1, 20
2022/11/7, 44, 35, 20, 4, 1, 19
2022/11/8, 51, 32, 16, 2, 1, 15
2022/11/9, 35, 13, 16, 1, 1, 12
2022/11/10, 22, 13, 15, 1, 1, 13
2022/11/11, 11, 12, 14, , 1, 13
2022/11/12, 11, 8, 16, 1, 1, 13
2022/11/13, 14, 7, 13, 1, 1, 14
2022/11/14, 17, 11, 8, 1, 1, 14
2022/11/15, 16, 20, 9, 2, , 17
2022/11/16, 31, 21, 11, 2, , 21
2022/11/17, 23, 18, 10, 1, , 23
2022/11/18, 18, 21, 10, 2, , 25
2022/11/19, 26, 26, 13, 1, , 42
2022/11/20, 32, 31, 13, 2, , 27
2022/11/21, 32, 29, 13, 5, 5, 41
2022/11/22, 42, 6, 12, 3, , 17
2022/11/23, 43, 7, 7, 4, 1, 17
2022/11/24, 29, 13, 10, 5, 1, 30
2022/11/25, 36, 41, 19, 4, , 26
2022/11/26, 56, 37, 22, 3, , 20
2022/11/27, 50, 5, 18, 1, 1, 19
2022/11/28, 16, 7, 15, 1, 1, 14
2022/11/29, 15, 19, 12, 2, , 15
2022/11/30, 29, 35, 10, 5, , 19
2022/12/1, 30, 40, 15, 4, , 19
2022/12/2, 50, 35, 17, 5, , 15
2022/12/3, 46, 16, 7, 1, , 32
2022/12/4, 22, 24, 12, 1, 1, 17
2022/12/5, 31, 24, 10, 3, 1, 16
2022/12/6, 27, 25, 11, 5, , 15
2022/12/7, 23, 12, 4, 2, , 14
2022/12/8, 19, 4, 4, 1, 1, 
2022/12/9, 13, 9, 9, 1, 1, 
2022/12/10, 12, 26, 12, 2, 4, 
2022/12/11, 30, 26, 11, 2, 1, 
2022/12/12, 31, 27, 12, 2, , 62
2022/12/13, 25, 24, 14, 4, 1, 27
2022/12/14, 24, 19, 9, 2, , 29
2022/12/15, 18, 41, 12, 3, , 31
2022/12/16, 30, 46, 14, 5, 1, 19
2022/12/17, 51, 29, 16, 2, , 20
2022/12/18, 39, 21, 12, 2, , 20
2022/12/19, 37, 16, 12, 1, 1, 16
2022/12/20, 18, 17, 11, , 1, 12
2022/12/21, 15, 15, 9, 1, 1, 12
2022/12/22, 16, 15, 23, 2, 8, 18
2022/12/23, 22, 31, 11, 3, , 25
2022/12/24, 30, 31, 14, 5, 1, 16
2022/12/25, 40, 31, 13, , 1, 14
2022/12/26, 46, 28, 12, 1, 1, 11
2022/12/27, 37, 37, 14, 5, , 13
2022/12/28, 46, 45, 11, 5, , 24
2022/12/29, 47, 45, 19, 7, 1, 16
2022/12/30, 55, 32, 16, 2, , 12
2022/12/31, 52, 20, 14, , , 11
2023/1/1, 41, 19, 20, , , 12
2023/1/2, 47, 25, 12, 1, , 26
2022/7/2, 51, 24, 20, 2, , 15
2022/7/3, 42, 20, 20, 2, , 14
2022/7/4, 49, 14, 19, 1, , 8
2022/7/5, 33, 13, 20, , , 7
2022/7/6, 16, 23, 21, , , 11
2022/7/7, 38, 34, 15, 9, , 16
2022/7/8, 80, 18, 20, 2, , 22
2022/7/9, 46, 14, 23, , , 8
2022/7/10, 20, 31, 17, 4, , 17
2022/7/11, 70, 14, 18, 1, , 18
2022/7/12, 43, 20, 22, 9, , 10
2022/7/13, 68, 35, 13, 7, , 13
2022/7/14, 87, 18, 15, 3, 3, 11
2022/7/15, 59, 24, 12, 6, , 11
2022/7/16, 70, 15, 18, 1, , 15
2022/7/17, 49, 20, 21, 4, , 12
2022/7/18, 53, 37, 14, 9, , 13
2022/7/19, 89, 39, 11, 10, 1, 15
2022/7/20, 98, 14, 16, 5, , 13
2022/7/21, 45, 8, 16, 2, , 10
2022/7/22, 25, 8, 17, 1, , 10
2022/7/23, 26, 3, 17, , , 10
2022/7/24, 8, 5, 16, , , 10
2022/7/25, 19, 5, 16, , , 9
2022/7/26, 12, 15, 18, , , 9
2022/7/27, 23, 22, 18, 2, , 11
2022/7/28, 39, 27, 13, 6, , 13
2022/7/29, 64, 40, 11, 10, 2, 14
2022/7/30, 83, 28, 11, 6, , 12
2022/7/31, 76, 33, 16, 4, , 15
2022/8/1, 81, 53, 10, 11, 1, 15
2022/8/2, 109, 40, 12, 10, 1, 12
2022/8/3, 87, 29, 14, 7, 1, 14
2022/8/4, 81, 15, 17, 1, 1, 11
2022/8/5, 45, 6, 17, , , 9
2022/8/6, 23, 5, 21, , , 8
2022/8/7, 21, 14, 16, 2, , 
2022/8/8, 49, 29, 9, 8, 1, 
2022/8/9, 81, 35, 10, 9, 2, 52
2022/8/10, 80, 45, 13, 12, , 14
2022/8/11, 107, 25, 17, 7, , 21
2022/8/12, 65, 5, 20, , , 7
2022/8/13, 17, 9, 22, , , 6
2022/8/14, 15, 22, 22, , , 7
2022/8/15, 51, 12, 22, , , 10
2022/8/16, 31, 20, 21, 4, , 22
2022/8/17, 41, 36, 18, 10, , 28
2022/8/18, 87, 29, 15, 7, , 22
2022/8/19, 77, 34, 13, 8, 1, 14
2022/8/20, 75, 34, 7, 10, 2, 24
2022/8/21, 85, 31, 11, 8, 2, 22
2022/8/22, 76, 23, 14, 2, , 14
2022/8/23, 48, 19, 17, 4, , 9
2022/8/24, 52, 39, 10, 10, 1, 14
2022/8/25, 93, 31, 13, 7, 1, 14
2022/8/26, 66, 32, 15, 8, 1, 33
2022/8/27, 77, 27, 18, 5, , 9
2022/8/28, 67, 19, 18, 3, 1, 10
2022/8/29, 43, 23, 21, 2, 1, 13
2022/8/30, 50, 30, 20, 4, 1, 11
2022/8/31, 66, 40, 17, 9, 2, 14
2022/9/1, 97, 33, 14, 9, , 18
2022/9/2, 73, 36, 17, 7, 1, 13
2022/9/3, 55, 42, 15, 11, 1, 19
2022/9/4, 85, 44, 15, 12, 2, 16
2022/9/5, 94, 49, 17, 13, 1, 12
2022/9/6, 100, 26, 19, 5, 1, 32
2022/9/7, 65, 23, 20, 3, 1, 20
2022/9/8, 42, 31, 19, 8, 1, 16
2022/9/9, 72, 28, 16, 7, , 12
2022/9/10, 66, 16, 19, 2, 1, 
2022/9/11, 41, 35, 18, 5, 1, 
2022/9/12, 73, 35, 17, 6, 1, 
2022/9/13, 81, 31, 17, 5, 1, 
2022/9/14, 70, 35, 14, 9, 1, 10
2022/9/15, 77, 11, 16, 1, 1, 11
2022/9/16, 22, 9, 16, , 1, 11
2022/9/17, 14, 19, 14, 3, 1, 27
2022/9/18, 45, 24, 18, 5, , 28
2022/9/19, 62, 20, 17, 3, 1, 34
2022/9/20, 53, 17, 19, 4, , 37
2022/9/21, 48, 13, 18, 1, 1, 
2022/9/22, 39, 21, 16, 5, , 8
2022/9/23, 48, 20, 14, 5, 1, 9
2022/9/24, 41, 27, 16, 7, 1, 
2022/9/25, 53, 20, 17, 2, , 
2022/9/26, 47, 18, 14, 3, 1, 21
2022/9/27, 42, 31, 12, 6, , 5
2022/9/28, 62, 26, 23, 2, 1, 2
2022/9/29, 48, 30, 19, 2, 1, 10
2022/9/30, 49, 36, 14, 5, , 3
2022/10/1, 65, 33, 14, 5, 1, 2
2022/4/2, 62, 21, 9, 5, 2, 25
2022/4/3, 52, 23, 10, 1, 1, 30
2022/4/4, 40, 30, 8, 6, 2, 32
2022/4/5, 50, 32, 7, 5, 3, 11
2022/4/6, 59, 28, 8, 2, 2, 9
2022/4/7, 48, 21, 8, 2, 1, 11
2022/4/8, 49, 25, 8, 2, 1, 17
2022/4/9, 54, 22, 10, 1, 1, 10
2022/4/10, 52, 22, 15, 2, 1, 14
2022/4/11, 45, 27, 11, 2, 1, 14
2022/4/12, 54, 32, 10, 3, 1, 16
2022/4/13, 65, 36, 15, 3, 3, 23
2022/4/14, 63, 38, 19, 2, 1, 14
2022/4/15, 70, 27, 14, 2, 1, 9
2022/4/16, 61, 26, 17, , 1, 11
2022/4/17, 67, 22, 11, , 1, 17
2022/4/18, 57, 39, 10, 2, 1, 22
2022/4/19, 84, 18, 10, 1, 1, 14
2022/4/20, 38, 28, 11, 3, 4, 25
2022/4/21, 64, 24, 12, 3, 1, 12
2022/4/22, 56, 9, 11, , 1, 9
2022/4/23, 17, 11, 11, , 1, 10
2022/4/24, 31, 24, 11, 1, 1, 8
2022/4/25, 43, 25, 16, , 1, 16
2022/4/26, 41, 19, 16, , 1, 8
2022/4/27, 27, 25, 22, 3, 4, 12
2022/4/28, 43, 35, 11, 1, 1, 18
2022/4/29, 87, 34, 11, 2, 1, 17
2022/4/30, 69, 45, 11, 3, 1, 14
2022/5/1, 100, 38, 9, 2, 2, 15
2022/5/2, 96, 42, 7, 3, 2, 13
2022/5/3, 87, 42, 15, 4, 5, 14
2022/5/4, 87, 44, 6, 3, 1, 17
2022/5/5, 84, 35, 4, 3, 1, 16
2022/5/6, 92, 37, 6, 2, 1, 18
2022/5/7, 91, 30, 8, 1, 1, 18
2022/5/8, 79, 20, 8, , 1, 20
2022/5/9, 54, 29, 8, 3, 1, 11
2022/5/10, 67, 48, 6, 4, 4, 11
2022/5/11, 110, 52, 8, 3, 1, 14
2022/5/12, 123, 31, 12, 2, 1, 12
2022/5/13, 79, 26, 11, 1, 1, 14
2022/5/14, 64, 35, 11, 2, 1, 14
2022/5/15, 86, 27, 13, 1, 1, 26
2022/5/16, 72, 25, 17, , 1, 23
2022/5/17, 66, 37, 16, 2, 1, 18
2022/5/18, 99, 30, 16, , 1, 11
2022/5/19, 86, 14, 17, , 1, 10
2022/5/20, 44, 27, 16, 1, 1, 12
2022/5/21, 55, 43, 10, 3, 2, 33
2022/5/22, 81, 27, 15, 1, 1, 16
2022/5/23, 53, 41, 4, 4, 1, 14
2022/5/24, 98, 39, 10, 4, 4, 16
2022/5/25, 102, 35, 11, 3, 2, 13
2022/5/26, 86, 34, 8, 3, 2, 15
2022/5/27, 92, 30, 8, 2, 2, 15
2022/5/28, 79, 22, 12, 2, 2, 16
2022/5/29, 76, 26, 13, 2, 2, 26
2022/5/30, 84, 43, 11, 4, 5, 20
2022/5/31, 103, 46, 11, 4, 2, 21
2022/6/1, 108, 54, 15, 4, 2, 21
2022/6/2, 131, 22, 16, , 2, 16
2022/6/3, 66, 22, 16, , 1, 13
2022/6/4, 20, 21, 14, , 1, 13
2022/6/5, 12, 19, 13, , 1, 13
2022/6/6, 12, 13, 16, , 1, 14
2022/6/7, 27, 16, 16, , 1, 14
2022/6/8, 25, 20, 15, 1, 1, 16
2022/6/9, 41, 22, 12, 7, 1, 15
2022/6/10, 56, 45, 11, 10, 2, 20
2022/6/11, 87, 34, 16, 5, 2, 25
2022/6/12, 87, 20, 15, , 2, 14
2022/6/13, 57, 27, 13, 2, 2, 16
2022/6/14, 64, 13, 15, 1, 2, 17
2022/6/15, 48, 27, 15, 6, 2, 19
2022/6/16, 72, 43, 7, 10, 3, 17
2022/6/17, 109, 16, 15, 3, 2, 18
2022/6/18, 46, 48, 9, 10, 3, 22
2022/6/19, 108, 26, 12, 3, 3, 25
2022/6/20, 72, 19, 12, 2, 2, 20
2022/6/21, 55, 27, 11, 3, 2, 17
2022/6/22, 78, 17, 11, 2, 2, 13
2022/6/23, 58, 10, 18, 1, 3, 7
2022/6/24, 23, 31, 13, 9, 2, 10
2022/6/25, 72, 35, 8, 5, 2, 13
2022/6/26, 83, 59, 15, 1, 2, 14
2022/6/27, 54, , 14, , 2, 7
2022/6/28, 21, 6, 29, , 3, 6
2022/6/29, 14, 33, 18, 5, , 8
2022/6/30, 97, 23, 21, 5, , 23
2022/7/1, 58, 31, 20, 3, , 7
2022/1/4, 12, 18, 12, 4, 1, 13
2022/1/5, 28, 34, 16, 5, 1, 22
2022/1/6, 52, 29, 16, 3, 1, 18
2022/1/7, 46, 32, 18, 5, 1, 16
2022/1/8, 38, 18, 12, 2, 1, 9
2022/1/9, 26, 8, 10, 1, 1, 7
2022/1/10, 10, 15, 14, 4, 1, 10
2022/1/11, 23, 11, 16, , 1, 8
2022/1/12, 18, 12, 13, , 1, 9
2022/1/13, 20, 16, 13, 2, 1, 14
2022/1/14, 30, 15, 11, 3, 1, 11
2022/1/15, 24, 30, 13, 3, 1, 45
2022/1/16, 38, 17, 11, 3, 1, 14
2022/1/17, 25, 19, 11, 2, 1, 24
