date, pm25, pm10, o3, no2, so2, co
2023/2/16, 33, 168, 20, , , 
2023/2/17, 55, 82, 30, 2, , 1
2023/2/18, 65, 45, 27, 8, , 2
2023/2/19, 74, 25, 17, 2, , 1
2023/2/20, 28, 29, 21, , , 
2023/2/21, 28, 32, 18, 1, , 1
2023/2/22, 27, 34, 19, 1, , 
2023/2/23, 27, 26, 16, , , 
2023/2/24, 18, 29, 20, 2, , 
2023/2/25, 29, 27, 19, , , 
2023/2/26, 25, 37, 19, , , 
2023/2/27, 40, 56, 37, 2, , 1
2023/2/28, 60, 38, 15, 1, , 
2023/3/1, 44, 31, 16, , , 
2023/3/2, 31, 93, 17, 1, , 
2023/3/3, 49, 25, 12, , , 
2023/3/4, 15, 29, 19, 1, , 
2023/3/5, 25, 29, 15, 1, , 
2023/3/6, 26, 17, 24, 3, , 4
2023/3/7, 25, 21, 15, 3, , 1
2023/3/8, 31, 10, 14, 2, , 1
2023/3/9, 21, 28, 10, 6, , 2
2023/3/10, 43, 33, 23, 4, , 2
2023/3/11, 47, 18, 16, 1, , 1
2023/3/12, 26, 10, 14, 1, , 1
2023/3/13, 20, 13, 30, 2, , 4
2023/3/14, 26, 22, 25, 2, , 1
2023/3/15, 29, 17, 18, 2, , 1
2023/3/16, 35, 21, 13, 2, , 1
2023/3/17, 31, 22, 14, 2, , 1
2023/3/18, 30, 26, 17, 2, , 1
2023/3/19, 45, 30, 19, , , 1
2023/3/20, 28, 24, 20, 3, 3, 4
2023/3/21, 38, 37, 22, 1, , 1
2023/3/22, 49, 39, 24, 1, , 2
2023/3/23, 53, 40, 22, 2, , 1
2023/3/24, 49, 49, 22, 1, , 2
2023/3/25, 59, 51, 21, , , 1
2023/3/26, 47, 35, 18, 2, , 2
2023/3/27, 48, 41, 26, 3, , 1
2023/3/28, 56, 36, 11, 3, , 1
2023/3/29, 48, 37, 15, 2, , 1
2023/3/30, 56, 31, 18, 1, , 
2023/3/31, 44, 40, 16, 5, , 2
2023/4/1, 61, 38, 16, 2, , 1
2023/9/6, , 25, 16, 4, 1, 2
2023/6/18, , 96, 9, 9, 1, 20
2023/2/13, , 45, 17, 5, , 5
