date, pm25, pm10, o3, no2, so2, co
2016/2/20, 37, 16, 9, 3, 1, 2
2016/2/21, 39, 6, 9, 1, 7, 1
2016/2/22, 35, 1, 7, 2, 4, 1
2016/2/23, 51, 26, 18, 3, 5, 6
2016/2/24, 74, 17, 9, 3, 5, 1
2016/2/25, 43, 18, 8, 3, 5, 1
2016/2/26, 37, 27, 10, 4, 6, 2
2016/2/27, 38, 26, 7, 4, 5, 2
2016/2/28, 56, 15, 12, 1, 1, 1
2016/2/29, 41, 20, 10, 2, 1, 2
2016/3/1, 38, 25, 13, 2, 3, 1
2016/3/2, 44, 23, 9, 3, 5, 1
2016/3/3, 39, 20, 8, 2, 6, 4
2016/3/4, 32, 25, 13, 1, 2, 1
2016/3/5, 70, 28, 13, 2, 2, 2
2016/3/6, 83, 24, 10, 1, 5, 1
2016/3/7, 64, 29, 18, 3, 7, 5
2016/3/8, 67, 29, 6, 3, 9, 2
2016/3/9, 78, 22, 10, 2, 8, 1
2016/3/10, 73, 31, 11, 4, 11, 2
2016/3/11, 101, 41, 13, 1, 8, 1
2016/3/12, 81, 37, 13, 2, 5, 2
2016/3/13, 51, 29, 10, 1, 7, 1
2016/3/14, 52, 28, 13, 2, 7, 1
2016/3/15, 47, 28, 13, 2, 9, 1
2016/3/16, 40, 22, 9, 2, 8, 1
2016/3/17, 37, 19, 11, 3, 7, 3
2016/3/18, 43, 20, 17, 2, 10, 7
2016/3/19, 58, 18, 12, 1, 6, 1
2016/3/20, 33, 25, 11, 3, 6, 2
2016/3/21, 34, 32, 11, 5, 5, 3
2016/3/22, 54, 34, 9, 5, 8, 4
2016/3/23, 59, 27, 21, 4, 10, 6
2016/3/24, 43, 35, 15, 2, 5, 1
2016/3/25, 47, 45, 16, 2, 7, 1
2016/3/26, 50, 43, 16, 4, 7, 1
2016/3/27, 36, 33, 13, 3, 7, 2
2016/3/28, 45, 28, 11, 3, 5, 2
2016/3/29, 56, 26, 9, 4, 5, 2
2016/3/30, 57, 22, 15, 3, 9, 10
2016/3/31, 38, 42, 10, 6, 6, 7
2016/4/1, 108, 39, 11, , 4, 6
2015/10/2, 94, 33, , , , 
2015/10/3, 90, 42, , , , 
2015/10/4, 104, 25, , , , 
2015/10/5, 74, 29, , , , 
2015/10/6, 83, 33, , , , 
2015/10/7, 89, 36, , , , 
2015/10/8, 85, 50, , , , 
2015/10/9, 118, 25, , , , 
2015/10/10, 73, 24, , , , 
2015/10/11, 63, 41, , , , 
2015/10/12, 81, 55, , , , 
2015/10/13, 101, 31, , , , 
2015/10/14, 77, 62, , , , 
2015/10/15, 136, 63, , , , 
2015/10/16, 150, 54, , , , 
2015/10/17, 127, 27, , , , 
2015/10/18, 69, 20, , , , 
2015/10/19, 37, 34, , , , 
2015/10/20, 67, 26, , , , 
2015/10/21, 57, 41, , , , 
2015/10/22, 90, 29, , , , 
2015/10/23, 73, 28, , , , 
2015/10/24, 61, 34, , , , 
2015/10/25, 74, 22, , , , 
2015/10/26, 69, 22, , , , 
2015/10/27, 69, 27, , , , 
2015/10/28, 76, 20, , , , 
2015/10/29, 63, 45, , , , 
2015/10/30, 100, 49, , , , 
2015/10/31, 124, 44, , , , 
2015/11/1, 99, 21, , , , 
2015/11/2, 59, 18, , , , 
2015/11/3, 57, 26, , , , 
2015/11/4, 60, 33, , , , 
2015/11/5, 62, 29, , , , 
2015/11/6, 61, 24, , , , 
2015/11/7, 57, 25, , , , 
2015/11/8, 60, 17, , , , 
2015/11/9, 59, 19, , , , 
2015/11/10, 66, 19, , , , 
2015/11/11, 66, 20, , , , 
2015/11/12, 59, 23, , , , 
2015/11/13, 60, 113, , , , 
2015/11/14, 62, 42, , , , 
2015/11/15, 59, 14, , , , 
2015/11/16, 55, 16, , , , 
2015/11/17, 58, 36, , , , 
2015/11/18, 92, 20, , , , 
2015/11/19, 73, 44, , , , 
2015/11/20, 112, 22, , , , 
2015/11/21, 71, 23, , , , 
2015/11/22, 71, 25, , , , 
2015/11/23, 71, 28, , , , 
2015/11/24, 74, 24, , , , 
2015/11/25, 64, 19, , , , 
2015/11/26, 60, 24, , , , 
2015/11/27, 59, 21, , , , 
2015/11/28, 63, 17, , , , 
2015/11/29, 64, 8, , , , 
2015/11/30, 53, 13, , , , 
2015/12/1, 51, 23, , , , 
2015/12/2, 56, 49, , , , 
2015/12/3, 60, 27, , , , 
2015/12/4, 59, 16, , , , 
2015/12/5, 52, 21, , , , 
2015/12/6, 52, 20, , , , 
2015/12/7, 54, 16, , , , 
2015/12/8, 53, 11, , , , 
2015/12/9, 46, 12, , , , 
2015/12/10, 64, 11, , , , 
2015/12/11, 52, 9, , , , 
2015/12/12, 56, 8, , , , 
2015/12/13, 62, 7, , , , 
2015/12/14, 53, 16, , , , 
2015/12/15, 69, 12, , , , 
2015/12/16, 58, 13, , , , 
2015/12/17, 54, 16, , , , 
2015/12/18, 56, 14, , , , 
2015/12/19, 40, 13, , , , 
2015/12/20, 42, 14, , , , 
2015/12/21, 42, 12, , , , 
2015/12/22, 42, 22, , , , 
2015/12/23, 45, 18, , , , 
2015/12/24, 55, 19, , , , 
2015/12/25, 63, 17, , , , 
2015/12/26, 54, 14, , , , 
2015/12/27, 40, 15, , , , 
2015/12/28, 45, 15, , , , 
2015/12/29, 42, 17, , , , 
2015/12/30, 41, 18, , , , 
2015/12/31, 39, , , , , 
2016/1/4, 32, 17, , , , 
2015/7/2, 164, 70, , , , 
2015/7/3, 158, 86, , , , 
2015/7/4, 171, 54, , , , 
2015/7/5, 145, 45, , , , 
2015/7/6, 121, 33, , , , 
2015/7/7, 87, 58, , , , 
2015/7/8, 139, 24, , , , 
2015/7/9, 67, 49, , , , 
2015/7/10, 124, 87, , , , 
2015/7/11, 174, 62, , , , 
2015/7/12, 156, 55, , , , 
2015/7/13, 144, 93, , , , 
2015/7/14, 179, 125, , , , 
2015/7/15, 209, 55, , , , 
2015/7/16, 133, 87, , , , 
2015/7/17, 169, 37, , , , 
2015/7/18, 101, 83, , , , 
2015/7/19, 169, 46, , , , 
2015/7/20, 120, 91, , , , 
2015/7/21, 176, 68, , , , 
2015/7/22, 161, 76, , , , 
2015/7/23, 164, 37, , , , 
2015/7/24, 104, 46, , , , 
2015/7/25, 123, 35, , , , 
2015/7/26, 88, 22, , , , 
2015/7/27, 71, 24, , , , 
2015/7/28, 66, 37, , , , 
2015/7/29, 89, 66, , , , 
2015/7/30, 153, 71, , , , 
2015/7/31, 161, 74, , , , 
2015/8/1, 161, 26, , , , 
2015/8/2, 78, 34, , , , 
2015/8/3, 86, 54, , , , 
2015/8/4, 132, 96, , , , 
2015/8/5, 177, 65, , , , 
2015/8/6, 152, 75, , , , 
2015/8/7, 165, 84, , , , 
2015/8/8, 172, 40, , , , 
2015/8/9, 107, 61, , , , 
2015/8/10, 156, 67, , , , 
2015/8/11, 160, 62, , , , 
2015/8/12, 156, 90, , , , 
2015/8/13, 171, 75, , , , 
2015/8/14, 160, 136, , , , 
2015/8/15, 219, 42, , , , 
2015/8/16, 99, 92, , , , 
2015/8/17, 182, 68, , , , 
2015/8/18, 161, 44, , , , 
2015/8/19, 116, 63, , , , 
2015/8/20, 154, 95, , , , 
2015/8/21, 176, 61, , , , 
2015/8/22, 144, 33, , , , 
2015/8/23, 91, 49, , , , 
2015/8/24, 129, 28, , , , 
2015/8/25, 83, 25, , , , 
2015/8/26, 71, 30, , , , 
2015/8/27, 79, 35, , , , 
2015/8/28, 92, 24, , , , 
2015/8/29, 65, 39, , , , 
2015/8/30, 78, 88, , , , 
2015/8/31, 165, 38, , , , 
2015/9/1, 98, 40, , , , 
2015/9/2, 100, 63, , , , 
2015/9/3, 147, 37, , , , 
2015/9/4, 84, 31, , , , 
2015/9/5, 74, 53, , , , 
2015/9/6, 122, 68, , , , 
2015/9/7, 155, 62, , , , 
2015/9/8, 143, 27, , , , 
2015/9/9, 77, 70, , , , 
2015/9/10, 163, 75, , , , 
2015/9/11, 166, 74, , , , 
2015/9/12, 165, 77, , , , 
2015/9/13, 167, 98, , , , 
2015/9/14, 181, 72, , , , 
2015/9/15, 160, 53, , , , 
2015/9/16, 138, 58, , , , 
2015/9/17, 147, 63, , , , 
2015/9/18, 156, 82, , , , 
2015/9/19, 169, 93, , , , 
2015/9/20, 176, 72, , , , 
2015/9/21, 160, 60, , , , 
2015/9/22, 135, 65, , , , 
2015/9/23, 153, 63, , , , 
2015/9/24, 150, 38, , , , 
2015/9/25, 95, 26, , , , 
2015/9/26, 79, 57, , , , 
2015/9/27, 146, 29, , , , 
2015/9/28, 88, 29, , , , 
2015/9/29, 86, 48, , , , 
2015/9/30, 120, 36, , , , 
2015/10/1, 101, 31, , , , 
2015/4/2, 57, 30, , , , 
2015/4/3, 76, 27, , , , 
2015/4/4, 60, 14, , , , 
2015/4/5, 35, 19, , , , 
2015/4/6, 47, 33, , , , 
2015/4/7, 64, 25, , , , 
2015/4/8, 58, 20, , , , 
2015/4/9, 46, 33, , , , 
2015/4/10, 74, 29, , , , 
2015/4/11, 65, 25, , , , 
2015/4/12, 57, 53, , , , 
2015/4/13, 128, 31, , , , 
2015/4/14, 83, 43, , , , 
2015/4/15, 98, 44, , , , 
2015/4/16, 94, 68, , , , 
2015/4/17, 156, 43, , , , 
2015/4/18, 130, 26, , , , 
2015/4/19, 62, 51, , , , 
2015/4/20, 135, 59, , , , 
2015/4/21, 133, , , , , 
2015/4/22, 93, 34, , , , 
2015/4/23, 82, 70, , , , 
2015/4/24, 144, 69, , , , 
2015/4/25, 155, 92, , , , 
2015/4/26, 171, 48, , , , 
2015/4/27, 96, 117, , , , 
2015/4/28, 166, 146, , , , 
2015/4/29, 160, 67, , , , 
2015/4/30, 93, 76, , , , 
2015/5/1, 148, 60, , , , 
2015/5/2, 131, 90, , , , 
2015/5/3, 172, 75, , , , 
2015/5/4, 165, 46, , , , 
2015/5/5, 113, 78, , , , 
2015/5/6, 164, 74, , , , 
2015/5/7, 159, 112, , , , 
2015/5/8, 182, 177, , , , 
2015/5/9, 248, 48, , , , 
2015/5/10, 95, 98, , , , 
2015/5/11, 174, 86, , , , 
2015/5/12, 165, 96, , , , 
2015/5/13, 171, 67, , , , 
2015/5/14, 146, 48, , , , 
2015/5/15, 102, 23, , , , 
2015/5/16, 55, 11, , , , 
2015/5/17, 25, 25, , , , 
2015/5/18, 54, 76, , , , 
2015/5/19, 161, 84, , , , 
2015/5/20, 161, 30, , , , 
2015/5/21, 67, 39, , , , 
2015/5/22, 86, 44, , , , 
2015/5/23, 95, 62, , , , 
2015/5/24, 147, 71, , , , 
2015/5/25, 162, 96, , , , 
2015/5/26, 175, 119, , , , 
2015/5/27, 208, 90, , , , 
2015/5/28, 174, 118, , , , 
2015/5/29, 199, 74, , , , 
2015/5/30, 160, 51, , , , 
2015/5/31, 109, 54, , , , 
2015/6/1, 82, 32, , , , 
2015/6/4, 90, 55, , , , 
2015/6/5, 115, 34, , , , 
2015/6/10, 177, 69, , , , 
2015/6/11, 169, 66, , , , 
2015/6/12, 159, 71, , , , 
2015/6/13, 160, 41, , , , 
2015/6/14, 103, 87, , , , 
2015/6/15, 173, 60, , , , 
2015/6/16, 142, 50, , , , 
2015/6/17, 131, 103, , , , 
2015/6/18, 187, 78, , , , 
2015/6/19, 175, 57, , , , 
2015/6/20, 141, 95, , , , 
2015/6/21, 177, 95, , , , 
2015/6/22, 179, 88, , , , 
2015/6/23, 173, 83, , , , 
2015/6/24, 168, 137, , , , 
2015/6/25, 210, 82, , , , 
2015/6/26, 165, 51, , , , 
2015/6/27, 130, 56, , , , 
2015/6/28, 141, 130, , , , 
2015/6/29, 208, 99, , , , 
2015/6/30, 178, 59, , , , 
2015/7/1, 152, 76, , , , 
2015/1/2, 56, 11, , , , 
2015/1/3, 28, 12, , , , 
2015/1/4, 25, 12, , , , 
2015/1/5, 21, 11, , , , 
2015/1/6, 22, 17, , , , 
2015/1/7, 28, 18, , , , 
2015/1/8, 20, 22, , , , 
2015/1/9, 28, 14, , , , 
2015/1/10, 22, 18, , , , 
2015/1/11, 36, 23, , , , 
2015/1/12, 43, 23, , , , 
2015/1/13, 42, 20, , , , 
2015/1/14, 34, 14, , , , 
2015/1/15, 30, 21, , , , 
2015/1/16, 25, 21, , , , 
2015/1/17, 26, 16, , , , 
2015/1/18, 22, 17, , , , 
2015/1/19, 25, 11, , , , 
2015/1/20, 23, 18, , , , 
2015/1/21, 23, 21, , , , 
2015/1/22, 24, 16, , , , 
2015/1/23, 27, 15, , , , 
2015/1/24, 25, 10, , , , 
2015/1/25, 24, 14, , , , 
2015/1/26, 23, 16, , , , 
2015/1/27, 31, 18, , , , 
2015/1/28, 36, 18, , , , 
2015/1/29, 36, 18, , , , 
2015/1/30, 26, 20, , , , 
2015/1/31, 28, 26, , , , 
2015/2/1, 33, , , , , 
2015/2/2, 35, 24, , , , 
2015/2/3, 42, 26, , , , 
2015/2/4, 33, 22, , , , 
2015/2/5, 37, 24, , , , 
2015/2/6, 41, 17, , , , 
2015/2/7, 28, 15, , , , 
2015/2/8, 29, 18, , , , 
2015/2/9, 31, 11, , , , 
2015/2/10, 24, 15, , , , 
2015/2/11, 25, 16, , , , 
2015/2/12, 24, 15, , , , 
2015/2/13, 30, 21, , , , 
2015/2/14, 28, 24, , , , 
2015/2/15, 25, 18, , , , 
2015/2/16, 23, 17, , , , 
2015/2/17, 32, 29, , , , 
2015/2/18, 45, 26, , , , 
2015/2/19, 38, 31, , , , 
2015/2/20, 36, 20, , , , 
2015/2/21, 25, 23, , , , 
2015/2/22, 36, 18, , , , 
2015/2/23, 32, 22, , , , 
2015/2/24, 37, 30, , , , 
2015/2/25, 42, 33, , , , 
2015/2/26, 38, 52, , , , 
2015/2/27, 57, 46, , , , 
2015/2/28, 54, 33, , , , 
2015/3/1, 63, 22, , , , 
2015/3/2, 53, 24, , , , 
2015/3/3, 50, 25, , , , 
2015/3/4, 45, 20, , , , 
2015/3/5, 37, 23, , , , 
2015/3/6, 37, 18, , , , 
2015/3/7, 29, 12, , , , 
2015/3/8, 26, 12, , , , 
2015/3/9, 41, 16, , , , 
2015/3/10, 30, 23, , , , 
2015/3/11, 41, 22, , , , 
2015/3/12, 42, 26, , , , 
2015/3/13, 42, 26, , , , 
2015/3/14, 42, 24, , , , 
2015/3/15, 40, 27, , , , 
2015/3/16, 51, 22, , , , 
2015/3/17, 42, 22, , , , 
2015/3/18, 29, 21, , , , 
2015/3/19, 33, 27, , , , 
2015/3/20, 46, 25, , , , 
2015/3/21, 42, 20, , , , 
2015/3/22, 32, 26, , , , 
2015/3/23, 43, 24, , , , 
2015/3/24, 35, 40, , , , 
2015/3/25, 51, 38, , , , 
2015/3/26, 40, 40, , , , 
2015/3/27, 45, 37, , , , 
2015/3/28, 57, 30, , , , 
2015/3/29, 56, 20, , , , 
2015/3/30, 32, 16, , , , 
2015/3/31, 37, 24, , , , 
2015/4/1, 50, 28, , , , 
2014/10/2, 69, 37, , , , 
2014/10/3, 69, 32, , , , 
2014/10/4, 62, 53, , , , 
2014/10/5, 99, 59, , , , 
2014/10/6, 125, 44, , , , 
2014/10/7, 88, 46, , , , 
2014/10/8, 76, 47, , , , 
2014/10/9, 87, 38, , , , 
2014/10/10, 83, 50, , , , 
2014/10/11, 98, 45, , , , 
2014/10/12, 87, 45, , , , 
2014/10/13, 87, 37, , , , 
2014/10/14, 78, 31, , , , 
2014/10/15, 57, 34, , , , 
2014/10/16, 63, 29, , , , 
2014/10/17, 58, 53, , , , 
2014/10/18, 106, 28, , , , 
2014/10/19, 54, 36, , , , 
2014/10/20, 72, 17, , , , 
2014/10/21, 45, 21, , , , 
2014/10/22, 52, 18, , , , 
2014/10/23, 42, 25, , , , 
2014/10/24, 48, 19, , , , 
2014/10/25, 29, 27, , , , 
2014/10/26, 40, 21, , , , 
2014/10/27, 37, 31, , , , 
2014/10/28, 58, 33, , , , 
2014/10/29, 61, 26, , , , 
2014/10/30, 46, 28, , , , 
2014/10/31, 60, 56, , , , 
2014/11/1, 149, 18, , , , 
2014/11/2, 67, , , , , 
2014/11/3, 67, 46, , , , 
2014/11/4, 142, 50, , , , 
2014/11/5, 139, 28, , , , 
2014/11/6, 60, 18, , , , 
2014/11/7, 39, 26, , , , 
2014/11/8, 60, 23, , , , 
2014/11/9, 55, 16, , , , 
2014/11/10, 38, 16, , , , 
2014/11/11, 39, 23, , , , 
2014/11/12, 52, 21, , , , 
2014/11/13, 51, 26, , , , 
2014/11/14, 34, 19, , , , 
2014/11/15, 27, 15, , , , 
2014/11/16, 23, 11, , , , 
2014/11/17, 22, 22, , , , 
2014/11/18, 27, 14, , , , 
2014/11/19, 23, 22, , , , 
2014/11/20, 51, 20, , , , 
2014/11/21, 48, 18, , , , 
2014/11/22, 30, 18, , , , 
2014/11/23, 26, 16, , , , 
2014/11/24, 38, 19, , , , 
2014/11/25, 37, 19, , , , 
2014/11/26, 41, 16, , , , 
2014/11/27, 32, 15, , , , 
2014/11/28, 25, 19, , , , 
2014/11/29, 43, 20, , , , 
2014/11/30, 39, 18, , , , 
2014/12/1, 35, 10, , , , 
2014/12/2, 22, 13, , , , 
2014/12/3, 22, 17, , , , 
2014/12/4, 26, 20, , , , 
2014/12/5, 27, 13, , , , 
2014/12/6, 20, 12, , , , 
2014/12/7, 21, 10, , , , 
2014/12/8, 20, 11, , , , 
2014/12/9, 35, 24, , , , 
2014/12/10, 39, 23, , , , 
2014/12/11, 37, 22, , , , 
2014/12/12, 32, 16, , , , 
2014/12/13, 21, 18, , , , 
2014/12/14, 24, 21, , , , 
2014/12/15, 27, 21, , , , 
2014/12/16, 35, 17, , , , 
2014/12/17, 33, 30, , , , 
2014/12/18, 33, 32, , , , 
2014/12/19, 28, 16, , , , 
2014/12/20, 24, 15, , , , 
2014/12/21, 37, , , , , 
2014/12/23, 43, 14, , , , 
2014/12/24, 39, 13, , , , 
2014/12/25, 26, 18, , , , 
2014/12/26, 41, 13, , , , 
2014/12/27, 26, 12, , , , 
2014/12/28, 23, 12, , , , 
2014/12/29, 21, , , , , 
2014/7/2, 65, 64, , , , 
2014/7/3, 147, 26, , , , 
2014/7/4, 64, 47, , , , 
2014/7/5, 103, 65, , , , 
2014/7/6, 148, 53, , , , 
2014/7/7, 121, 30, , , , 
2014/7/8, 73, 44, , , , 
2014/7/9, 99, 46, , , , 
